Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,BTC-CAD,ETH-CAD,SPY,BTC-CAD,ETH-CAD,SPY,BTC-CAD,ETH-CAD,SPY,BTC-CAD,ETH-CAD,SPY,BTC-CAD,ETH-CAD,SPY
Date,,,,,,,,,,,,,,,
2021-10-18,76744.5546875,4638.322265625,422.7702941894531,77597.71875,4812.0517578125,423.11062181787304,74393.6171875,4570.20654296875,419.06434096817776,76164.1171875,4761.408203125,419.72612760268913,47085956678,21511863473,62213200.0
2021-10-19,79398.328125,4790.99658203125,426.0319519042969,79650.75,4799.75146484375,426.09810749313067,76157.1953125,4622.12451171875,423.7913460672184,76765.6953125,4636.345703125,424.4058746508031,50003822404,19767120387,46996800.0
2021-10-20,81340.7890625,5122.55126953125,427.7052917480469,82455.0234375,5136.46826171875,428.0078244614232,78519.234375,4731.9638671875,426.38174719090983,79426.2421875,4791.095703125,426.49518974564904,50275242981,25068403068,49571600.0
2021-10-21,76962.0078125,5015.72021484375,428.8208923339844,82195.0625,5386.09814453125,429.04777746656447,76828.3671875,4980.84326171875,426.6653970211421,81352.375,5129.603515625,427.1002698089574,56794268282,34912599136,41305400.0
2021-10-22,75045.078125,4909.0703125,428.37652587890625,78611.65625,5141.06640625,429.8419025254368,74431.125,4838.466796875,426.4195551964199,76996.296875,5017.4072265625,428.3859890424601,47523166840,24028536303,58845100.0
2021-10-23,75912.2890625,5158.19921875,,76345.3828125,5158.19921875,,73974.59375,4877.47802734375,,75048.0,4910.5224609375,,33239864933,18277149757,
2021-10-24,75385.3359375,5057.66796875,,76051.0,5175.59130859375,,73748.1015625,4905.28515625,,75881.0390625,5158.4375,,33796347551,18531304463,
2021-10-25,78049.546875,5222.1494140625,430.673828125,79014.1640625,5251.62451171875,431.0047214901793,75072.71875,5036.9033203125,427.6864112280733,75339.671875,5053.36572265625,429.4731892382675,38461436004,19804293652,45214500.0
2021-10-26,74803.234375,5119.29052734375,431.0614318847656,78277.9765625,5312.92138671875,433.45327528530197,74345.84375,5089.5048828125,430.6832804131563,78040.796875,5221.48193359375,432.2337389531949,43222258308,21261959990,56075100.0
2021-10-27,72345.34375,4861.9052734375,429.1517639160156,76110.8828125,5326.435546875,432.1959309782803,72190.0859375,4861.9052734375,429.0761163082587,74788.6171875,5120.6181640625,431.5247099277596,54005768685,32434738989,72438000.0
2021-10-28,74853.671875,5293.80078125,433.2925720214844,76675.4921875,5298.35400390625,433.3681907749106,71882.6328125,4832.5693359375,430.5792984437599,72330.921875,4855.17333984375,430.58873275599586,55881545596,32052039026,51437900.0
2021-10-29,77081.15625,5468.50244140625,434.1717529296875,78010.1640625,5524.63525390625,434.46482246353304,74490.9140625,5275.580078125,430.68325030954554,74857.046875,5295.490234375,430.9763198433911,45654250876,28449788363,70162400.0
2021-10-30,76661.078125,5358.1396484375,,77207.7265625,5483.4931640625,,75458.9921875,5267.521484375,,77095.2734375,5467.87939453125,,39833716984,18104062083,
2021-10-31,75934.8203125,5310.17138671875,,77301.8984375,5443.361328125,,74413.46875,5176.50537109375,,76613.5859375,5354.5400390625,,39926147860,21668986716,
2021-11-01,75488.6875,5351.4228515625,434.9186096191406,77247.453125,5419.544921875,435.54257246962413,73930.515625,5153.22021484375,433.17908993799193,75936.671875,5310.3486328125,435.1643921836789,44733803353,22255535253,48433600.0
2021-11-02,78451.1953125,5688.80908203125,436.6770935058594,79776.0625,5709.22607421875,436.989089404332,75079.9921875,5307.0439453125,434.9564710356254,75437.7578125,5348.79248046875,435.0888399261555,46835987242,25801709765,48908400.0
2021-11-03,77946.2734375,5702.92724609375,439.34307861328125,78891.84375,5781.19482421875,439.7495907183395,75952.09375,5557.0078125,435.66548563900415,78485.8515625,5694.87158203125,436.10982154603056,44716312529,26267347127,52509800.0
2021-11-04,76526.7734375,5650.3525390625,441.41351318359375,78160.8359375,5703.212890625,441.49859510381475,75810.9140625,5519.54248046875,439.5983456655527,77911.3125,5699.81396484375,439.94813651016415,40616677225,22932596008,52847100.0
2021-11-05,76126.40625,5587.20361328125,442.945068359375,77962.6328125,5697.96484375,444.94929729786503,75750.3828125,5537.037109375,441.42299917818394,76536.546875,5650.47607421875,443.654113248998,38115839427,18788229554,66390600.0
2021-11-06,76626.8203125,5631.21337890625,,76705.53125,5642.93994140625,,74928.453125,5398.810546875,,76055.6640625,5582.7255859375,,36235063839,17970087554,
2021-11-07,78850.96875,5753.2373046875,,78850.96875,5777.94775390625,,76508.515625,5618.01611328125,,76660.9921875,5634.20361328125,,30788270851,16860908954,
2021-11-08,84072.0546875,5987.58447265625,443.3231201171875,84209.4765625,6001.26220703125,444.5521482933391,78872.234375,5752.1103515625,442.6330017112731,78872.234375,5752.1103515625,444.05109117145304,51171771933,24003276407,50405200.0
2021-11-09,83291.3203125,5888.89599609375,441.8577880859375,85357.9609375,6017.9228515625,443.92820107869096,82605.90625,5871.1328125,440.4396985758929,84050.78125,5985.07568359375,443.6918528270169,52679660070,25910981310,51149100.0
2021-11-10,81162.859375,5789.42724609375,438.30316162109375,85339.515625,6043.90478515625,441.857849049066,79000.6640625,5605.69384765625,436.8094531589126,83268.328125,5886.7744140625,440.1561240915625,60852670668,28406788228,69429700.0
2021-11-11,81766.484375,5955.1513671875,438.4449157714844,82160.9296875,6015.017578125,439.8819316438725,80218.1640625,5720.82763671875,438.4260182972551,81142.453125,5788.52734375,439.80628404474385,45170667390,22576375899,34848500.0
2021-11-12,80523.40625,5857.7900390625,441.7538757324219,82453.7890625,6057.0390625,442.31165426530237,78280.171875,5664.904296875,438.766429720723,81658.234375,5947.50048828125,439.7212860970853,45290872016,22988853488,53466700.0
2021-11-13,80916.9921875,5838.14111328125,,81476.9609375,5901.71875,,79453.78125,5751.1865234375,,80526.140625,5857.29248046875,,38248814023,18145817400,
2021-11-14,82136.203125,5804.33642578125,,82171.7578125,5886.31591796875,,79885.640625,5669.29638671875,,80899.2265625,5834.591796875,,31518754671,15272478378,
2021-11-15,79543.4375,5703.7705078125,441.9050598144531,83065.7890625,5968.76953125,443.20970682007754,79546.390625,5692.5693359375,440.7706054821188,82204.515625,5805.2548828125,443.0490061606054,38244659286,20369423210,46980500.0
2021-11-16,75600.125,5298.39013671875,443.6540832519531,79747.84375,6124.169921875,444.79800085155625,73947.171875,5192.8310546875,441.5647725301074,79747.84375,5720.00830078125,441.64039128539906,58865763213,34453519458,48857500.0
2021-11-17,76131.671875,5407.1962890625,442.5763854980469,76447.25,5423.525390625,443.569036815363,73526.953125,5160.76806640625,441.95242252532125,75572.953125,5295.3056640625,443.3894097996794,49408889963,27976140509,47858300.0
2021-11-18,71765.2578125,5042.09619140625,444.07952880859375,76860.75,5481.56884765625,444.3442377330162,71259.5390625,4989.01513671875,440.8746322243383,76121.7421875,5407.458984375,443.61626655252275,52162509641,26949717382,50625600.0
2021-11-19,73473.609375,5433.83349609375,443.285400390625,73709.421875,5455.7197265625,445.2234447746228,70192.984375,5019.412109375,442.916683219882,71707.2734375,5035.89404296875,443.9660557499497,48926809857,26075317644,57315600.0
2021-11-20,75468.0,5574.9462890625,,75673.6640625,5605.86474609375,,72652.078125,5321.24072265625,,73467.921875,5433.888671875,,38714583154,19529382941,
2021-11-21,74322.125,5403.25341796875,,75856.3984375,5590.8251953125,,74104.8828125,5385.18505859375,,75510.1171875,5577.80908203125,,33058648228,17836699067,
2021-11-22,71500.0625,5193.26123046875,442.03741455078125,74931.8828125,5439.15087890625,447.6814119482335,70738.453125,5123.927734375,441.8294269355059,74292.2265625,5399.173828125,445.1761262536251,44503757792,25089762223,72762000.0
2021-11-23,72977.1484375,5502.54736328125,442.62359619140625,73337.7734375,5557.126953125,443.4839073714183,70837.4140625,5169.91015625,439.08783524258723,71519.453125,5194.814453125,441.7065637336886,47518691883,28057416879,73206500.0
2021-11-24,71258.0546875,5368.3466796875,443.8053283691406,73293.7109375,5549.83447265625,443.92823408532615,71010.5390625,5298.97509765625,439.7874077919434,72973.0625,5501.625,440.6098951527455,46385207000,27649684758,61858800.0
2021-11-25,72534.3125,5413.65869140625,,75110.2734375,5756.94189453125,,72350.1015625,5379.8017578125,,72378.5625,5408.11962890625,,43418272413,23689008229,
2021-11-26,68511.4453125,5155.2099609375,433.9070129394531,74979.2578125,5765.439453125,438.56779336098873,68511.4453125,5022.30126953125,432.77252983411086,74669.015625,5727.056640625,437.09298263470606,53472602115,33612313886,112669600.0
2021-11-27,70113.96875,5240.3603515625,,70771.65625,5356.466796875,,68647.1953125,5159.267578125,,68724.59375,5170.67236328125,,39090393102,21125224035,
2021-11-28,72853.359375,5465.04443359375,,73124.1796875,5471.359375,,68530.0,5103.57080078125,,70111.34375,5246.4189453125,,35781043474,20301661424,
2021-11-29,73636.0234375,5662.33056640625,439.22967529296875,75166.0078125,5685.57470703125,441.0826378394203,72364.6953125,5459.2900390625,436.5164014943158,72908.6484375,5468.21728515625,438.7286180637866,41235109425,24313020948,86268800.0
2021-11-30,72827.109375,5916.931640625,430.68328857421875,75445.84375,6066.5458984375,438.6907694757676,71736.0,5576.98828125,430.4374771300162,73666.0234375,5665.72216796875,436.7716225911538,46896954928,36571512815,148559600.0
2021-12-01,73320.28125,5876.6455078125,425.89959716796875,75267.40625,6097.07373046875,439.2958302661636,72512.921875,5807.1298828125,425.7010726926602,72702.6015625,5906.9677734375,436.43129028942224,47221061208,35404496395,131939200.0
2021-12-02,72396.2578125,5782.82666015625,432.4227600097656,73423.3671875,5926.3369140625,434.00157904192696,71565.390625,5699.51123046875,425.71992698440346,73304.3203125,5875.80322265625,426.11700474584995,41506359999,27563263364,127637800.0
2021-12-03,68866.2421875,5423.01611328125,428.6601867675781,73394.0390625,5933.72412109375,435.1644675867298,67411.9140625,5265.0791015625,424.40591747348236,72436.4453125,5786.74072265625,434.09619753225604,51123466987,33251651970,137331600.0
2021-12-04,63216.015625,5293.0927734375,,69259.96875,5451.30859375,,55087.87890625,4529.76611328125,,69032.8046875,5432.08203125,,78872001553,49440126889,
2021-12-05,63280.54296875,5381.37255859375,,63945.10546875,5456.7021484375,,61490.18359375,5191.11376953125,,63217.0625,5293.146484375,,47680319465,32728049980,
2021-12-06,64560.9296875,5563.25732421875,433.73687744140625,64971.6015625,5581.6328125,435.6276635063296,60463.08203125,5032.3955078125,428.79246149523357,63337.75390625,5382.24072265625,431.22212851292545,48127571738,36030633036,98977500.0
2021-12-07,64117.0,5456.96923828125,442.7087097167969,65680.5703125,5619.3662109375,443.275951385461,63454.234375,5392.876953125,433.6045689306223,64559.91796875,5563.0654296875,439.0500427880223,42588811396,28285051492,95484700.0
2021-12-08,63901.59765625,5616.9326171875,443.8809509277344,64628.8828125,5624.23193359375,444.33474999497895,61613.484375,5350.134765625,441.3378412207383,64075.98046875,5452.685546875,443.10575052479743,36034167562,23665784339,72238800.0
2021-12-09,60575.10546875,5234.88916015625,440.88409423828125,64265.52734375,5670.55322265625,443.9849825667613,60211.41015625,5185.84228515625,440.6855697582594,63832.37109375,5608.92041015625,442.58579034068646,37616111073,28330825224,61272600.0
2021-12-10,60119.703125,4973.7763671875,445.03436279296875,63476.859375,5364.8388671875,445.18562915930386,59840.2421875,4960.12353515625,441.0353682278382,60537.015625,5226.9765625,443.60683875331665,39405944648,35650113743,77159800.0
2021-12-11,62816.5078125,5197.6904296875,,62938.296875,5211.93798828125,,59736.71875,4894.31591796875,,60146.84765625,4975.26708984375,,32801211308,24345889106,
2021-12-12,63729.58984375,5259.39697265625,,64550.1796875,5312.5869140625,,62006.328125,5081.38330078125,,62806.765625,5198.14697265625,,27908666948,17882537363,
2021-12-13,59863.00390625,4846.97021484375,441.0920715332031,63866.73046875,5273.2822265625,444.8641808206626,58729.890625,4709.935546875,440.8084362887176,63750.4609375,5261.82177734375,444.5143899851278,41200270771,30739836841,87724700.0
2021-12-14,59978.8046875,4819.4453125,438.05731201171875,62304.57421875,4974.23095703125,440.3073520982587,59466.71484375,4739.77490234375,435.11715345990154,59827.57421875,4845.171875,437.80206627332797,44571243100,30671950875,97264100.0
2021-12-15,62770.1875,5158.52587890625,444.9020080566406,63515.90234375,5246.1875,445.1477906490949,60269.609375,4731.33642578125,435.58041689056216,62252.6484375,4969.751953125,438.1140923790866,46909841526,33904835441,116899300.0
2021-12-16,60918.65625,5064.22265625,440.9786071777344,63128.8125,5249.7216796875,447.0480145048565,60730.734375,5054.78076171875,439.41868553794336,62774.9921875,5161.12744140625,446.76440812549816,34849978513,25337960742,116568600.0
2021-12-17,59578.58984375,5002.67578125,436.2853088378906,61357.453125,5103.28759765625,440.9055435700995,58559.6953125,4764.1923828125,434.5681380021511,60903.70703125,5059.80419921875,437.87914216291944,42428722367,29844059117,135511600.0
2021-12-18,60412.43359375,5107.6083984375,,61012.12890625,5150.12353515625,,58800.10546875,4867.44140625,,59600.65234375,5003.71337890625,,33654270389,25185480866,
2021-12-19,60249.05859375,5059.8935546875,,62012.58203125,5182.140625,,59966.48828125,5021.90478515625,,60419.0,5107.6240234375,,32447119621,20855408682,
2021-12-20,60646.34375,5088.990234375,431.6461181640625,61339.48046875,5130.51416015625,432.04456202640097,58957.02734375,4862.75048828125,428.00305808891443,60249.125,5061.31640625,431.17176093106195,40053647956,27929352213,107134800.0
2021-12-21,63238.33984375,5195.18115234375,439.311767578125,63738.6953125,5247.447265625,439.4540689734904,60419.33984375,5065.2470703125,432.9079442144428,60653.84765625,5094.96630859375,435.0899761499683,34962862626,21178110454,69806300.0
2021-12-22,62498.3828125,5117.8779296875,443.704345703125,63970.01171875,5258.67431640625,443.8181868258373,62527.29296875,5094.6044921875,438.85639890949284,63238.9609375,5193.15966796875,439.05564982671206,31421056736,17892533424,58890200.0
2021-12-23,65142.59765625,5269.4541015625,446.4650573730469,65753.234375,5314.62109375,447.9735099803831,61656.453125,4997.9072265625,444.60558502690833,62495.59765625,5117.70068359375,444.7099297265655,36203474046,23098380211,56439700.0
2021-12-24,65088.49609375,5184.2919921875,,66433.359375,5300.54443359375,,64722.3515625,5160.0634765625,,65170.19140625,5273.72509765625,,31208228870,16353502052,
2021-12-25,64586.0234375,5242.3056640625,,65542.3828125,5300.3017578125,,64338.65234375,5158.6064453125,,65130.40234375,5186.59619140625,,24372744932,13953060770,
2021-12-26,65118.4921875,5212.76904296875,,65588.1875,5257.345703125,,63552.8046875,5139.52294921875,,64584.53125,5243.4208984375,,26868359629,14350612076,
2021-12-27,64760.640625,5163.34912109375,452.78350830078125,66481.1328125,5280.6630859375,452.83093244654975,64716.734375,5158.90966796875,447.8027569913504,65109.640625,5209.46044921875,447.8501811371189,31106776059,14609848575,56808600.0
2021-12-28,60992.25390625,4871.41455078125,452.41339111328125,64811.078125,5163.3369140625,454.2538992020088,60787.38671875,4836.5517578125,451.64493483373104,64811.078125,5163.3369140625,453.2198040721507,42846042533,22171869318,47274600.0
2021-12-29,59372.22265625,4638.50439453125,452.9922180175781,61687.4375,4906.70751953125,454.01681695689126,59077.66796875,4619.66796875,451.51222568719845,61037.1328125,4866.984375,452.5178607590598,38413188046,20098803263,54503000.0
2021-12-30,60136.87109375,4733.9619140625,451.7398681640625,61058.20703125,4801.82666015625,454.4342136811117,58888.109375,4596.46923828125,451.2750073564015,59430.89453125,4643.21923828125,453.41908228859734,34016656312,16475682052,55329000.0
2021-12-31,58533.6640625,4655.0322265625,450.6014709472656,61696.94921875,4845.94384765625,452.4040228673207,57915.734375,4596.94921875,450.3263645635402,60125.71484375,4733.423828125,451.2466188686037,46737202622,17895516443,65237400.0
2022-01-01,60278.515625,4765.08544921875,,60456.11328125,4765.36474609375,,58510.9609375,4654.59423828125,,58540.359375,4655.5556640625,,31073720227,12357594823,
2022-01-02,59937.44140625,4848.09912109375,,60437.34765625,4842.11865234375,,59144.23046875,4711.56640625,,60271.07421875,4764.58154296875,,35385736693,12509607009,
2022-01-03,59242.6953125,4796.45556640625,453.2104187011719,60264.03125,4888.744140625,453.34325263510186,58466.3828125,4717.07080078125,449.5483944424087,59935.31640625,4848.06201171875,451.87272771395106,42172444412,15405226757,72668200.0
2022-01-04,58314.0625,4820.44775390625,453.05859375,60131.88671875,4927.568359375,455.36399196778945,58179.56640625,4744.67626953125,451.1896250439962,59243.62890625,4796.431640625,454.6429596895945,53990593140,17826656266,71178700.0
2022-01-05,55596.8359375,4530.52099609375,444.3589172363281,59644.0,4883.02734375,453.46658253619006,54599.96484375,4409.953125,444.2640399926116,58316.328125,4820.7177734375,452.6886296711721,47024342749,23047423854,104538900.0
2022-01-06,54947.09765625,4351.89013671875,443.94146728515625,55868.91015625,4529.65576171875,446.6737696888694,54520.19140625,4264.1123046875,441.5601846155021,55592.3828125,4529.65576171875,443.89404314094736,38457111075,30927818376,86858900.0
2022-01-07,52537.5390625,4036.85986328125,442.1863098144531,54937.73046875,4351.98046875,445.13682677779667,52026.43359375,3948.303955078125,440.82015870481285,54937.73046875,4351.1640625,443.95093372793303,106441435423,30965565850,85111600.0
2022-01-08,52763.80859375,3909.14990234375,,53389.62890625,4096.6845703125,,51421.55078125,3819.26953125,,52542.046875,4037.22900390625,,35484013031,20276345076,
2022-01-09,53009.12109375,3993.87353515625,,53977.578125,4055.9169921875,,52263.421875,3888.843994140625,,52764.796875,3908.80078125,,26932796644,15600710795,
2022-01-10,52972.27734375,3905.15966796875,441.6361083984375,53353.78125,4017.024169921875,441.8542942099038,50416.8828125,3734.317138671875,433.1830584948898,53007.390625,3993.64453125,438.97022289575784,40664344318,24744657285,119362000.0
2022-01-11,53752.30078125,4072.83203125,445.65863037109375,54105.8203125,4089.7705078125,445.7535076103093,52427.8046875,3876.674560546875,438.35351723852057,52970.05078125,3905.024169921875,441.37045131175284,33114390234,19132654051,74303100.0
2022-01-12,54950.484375,4216.4052734375,446.86346435546875,55181.34765625,4252.46044921875,448.93168383507043,53422.78515625,4043.604248046875,444.89015106266817,53760.2578125,4073.257568359375,447.4042385339527,41885676841,20833938393,67605400.0
2022-01-13,53275.625,4063.118408203125,440.7063293457031,55154.4453125,4231.3603515625,448.6281009203371,53041.52734375,4058.574951171875,439.6722340529678,54947.53515625,4216.2138671875,447.9734856231748,59654408626,19131067845,91173100.0
2022-01-14,54076.76171875,4153.02587890625,440.8865661621094,54428.3125,4182.27978515625,441.237585864909,52469.83203125,4004.1357421875,436.31375571179746,53284.7578125,4063.569091796875,437.53760541957075,29582332271,17017306807,95890900.0
2022-01-15,54174.24609375,4178.78369140625,,54860.91015625,4221.45166015625,,53536.41015625,4113.7158203125,,54079.5234375,4152.82861328125,,23050346996,12070116643,
2022-01-16,54073.08203125,4202.69970703125,,54499.7265625,4236.3369140625,,53564.0,4129.89208984375,,54167.52734375,4178.603515625,,22452667900,11922267471,
2022-01-17,52881.88671875,4020.604248046875,,54184.73828125,4211.1337890625,,52171.80078125,3951.9384765625,,54078.40234375,4202.73095703125,,27148899737,15450458869,
2022-01-18,52960.85546875,3954.383056640625,433.07861328125,53209.26171875,4046.3857421875,436.37065330161226,51825.33203125,3888.526611328125,431.959137273798,52881.2890625,4020.582763671875,436.1619349822174,28016916006,16277522662,109709100.0
2022-01-19,52226.37109375,3873.19091796875,428.581787109375,53071.41796875,3961.189208984375,436.038669386356,51558.13671875,3819.348388671875,428.3066517901506,52958.86328125,3954.164306640625,434.63459041749303,28889852862,16498799534,109357600.0
2022-01-20,50857.03515625,3751.880126953125,423.8381652832031,54097.01171875,4068.939453125,435.2132418645149,50847.5390625,3751.615234375,421.70355784752945,52225.99609375,3872.497314453125,430.4791661941878,25480803550,13309106802,122379700.0
2022-01-21,45863.3046875,3217.8779296875,415.5179748535156,51403.38671875,3792.085205078125,425.08100399182297,45025.61328125,3140.990966796875,415.4895145774554,50881.01953125,3754.176513671875,422.70921781191396,54109085975,33709735177,202271200.0
2022-01-22,44068.05859375,3025.7177734375,,46154.5234375,3289.98095703125,,43211.35546875,2931.451171875,,45881.26171875,3221.9208984375,,49960696839,34431072581,
2022-01-23,45570.26953125,3184.470458984375,,45804.6171875,3198.01806640625,,43759.48828125,2995.172119140625,,44089.578125,3027.910888671875,,32683313066,20703750457,
2022-01-24,46280.05078125,3081.208251953125,417.2825927734375,47085.0390625,3187.195556640625,417.79490672310317,41809.1953125,2745.8017578125,399.18113239410206,45568.921875,3185.54052734375,409.8731346569895,52848551997,35631813715,251783900.0
2022-01-25,46625.41796875,3098.68994140625,412.1880187988281,47226.40234375,3149.855224609375,417.16877027214923,45241.15625,2983.041015625,405.24342122457597,46280.65234375,3081.26025390625,410.85032778598253,33344843233,20414267251,167997300.0
2022-01-26,46642.44140625,3123.699462890625,411.15386962890625,48915.0859375,3408.9443359375,421.2671690579367,46079.1875,3062.66064453125,406.8656618202091,46621.01953125,3098.240966796875,418.1174301609658,39646447370,26869953204,186391100.0
2022-01-27,47340.6640625,3088.635986328125,409.12359619140625,47353.5234375,3183.4912109375,418.9427962043085,45412.90234375,2967.99658203125,407.425418229635,46629.48046875,3122.634033203125,415.7835899327056,31920682146,20556720489,149878300.0
2022-01-28,48242.28125,3252.076171875,419.2843017578125,48452.84375,3254.2294921875,419.33172589242594,46327.4765625,3029.340087890625,405.8789638972284,47328.18359375,3086.90966796875,410.4897015562388,28394094035,18725545758,164457400.0
2022-01-29,48694.0625,3315.90576171875,,49253.40234375,3354.879150390625,,47759.8359375,3226.409912109375,,48237.66015625,3251.435791015625,,21953189066,14264266164,
2022-01-30,48383.35546875,3322.05712890625,,48841.2421875,3358.59814453125,,47811.51171875,3257.180908203125,,48711.60546875,3317.7958984375,,18685358181,12123681738,
2022-01-31,48941.953125,3418.891357421875,426.83612060546875,49058.13671875,3428.079833984375,427.1871403186954,46821.53125,3170.468017578125,417.25409889395814,48386.7734375,3321.7978515625,418.6107536054704,26369953307,17522841882,152251400.0
2022-02-01,49166.76171875,3543.308349609375,429.7202453613281,49635.9296875,3556.05419921875,430.3653642742449,48315.015625,3411.267578125,424.01846193819864,48940.22265625,3418.407958984375,427.56664491170966,25746918456,16744787666,123155400.0
2022-02-02,46882.73046875,3403.771728515625,433.8946228027344,49255.88671875,3548.385009765625,434.6251226129253,46671.5625,3332.683349609375,429.8151327010609,49167.3203125,3543.107421875,432.1394950236697,24302437829,17605043746,117361000.0
2022-02-03,47108.80078125,3396.945068359375,423.6958923339844,47108.80078125,3440.0546875,429.7391989359872,46213.59375,3284.686279296875,422.85152255004704,46872.35546875,3402.97509765625,427.82280611029125,23572448624,16172870694,118024400.0
2022-02-04,52980.2265625,3808.862060546875,425.6882019042969,53014.578125,3808.862060546875,429.558944272229,47044.328125,3393.15576171875,421.06793803246376,47102.03515625,3399.34765625,423.45871706931956,37547775358,24239184749,118454400.0
2022-02-05,52863.59375,3845.575927734375,,53381.49609375,3895.93994140625,,52349.42578125,3784.514892578125,,52980.99609375,3809.958740234375,,25069760217,16713424115,
2022-02-06,54060.4140625,3897.169189453125,,54190.16015625,3903.114013671875,,52613.2421875,3782.79150390625,,52863.53515625,3845.97314453125,,20575298377,12065727348,
2022-02-07,55530.38671875,3980.416748046875,424.322021484375,56226.74609375,4031.75439453125,427.8607077474876,53245.72265625,3826.7021484375,422.9843306755765,54053.2109375,3897.10009765625,426.4566289330493,36279264093,19249391238,84472900.0
2022-02-08,56058.44140625,3967.69580078125,427.8133239746094,57491.73046875,4086.49267578125,428.7430746184262,54383.33203125,3859.933837890625,422.3866758127271,55548.5859375,3981.097900390625,423.81924398935524,42031841981,21773704162,81012000.0
2022-02-09,56206.7421875,4106.54638671875,434.07489013671875,56684.12109375,4136.2978515625,434.3974496293544,54862.9375,3887.171630859375,431.6746433349978,56030.81640625,3965.8837890625,431.8738652961167,29467997724,17685585478,92589900.0
2022-02-10,55476.03125,3918.88134765625,426.2764587402344,57769.0546875,4144.88525390625,434.2361593230949,55148.390625,3907.860595703125,424.26518838420685,56218.15234375,4107.3779296875,428.19285184404936,40929845318,23722879449,140103700.0
2022-02-11,53994.2109375,3727.174072265625,417.8707580566406,55667.79296875,3974.989990234375,428.44891837140335,53620.65234375,3677.931640625,416.42872251719797,55483.6953125,3918.793212890625,426.3617639552996,34319281054,20427229810,153214600.0
2022-02-12,53786.08203125,3714.415283203125,,54738.546875,3794.266845703125,,53287.11328125,3654.338134765625,,53999.765625,3727.177734375,,23111804859,14329158293,
2022-02-13,53694.5234375,3669.083251953125,,54357.22265625,3753.138671875,,53412.359375,3622.78857421875,,53776.01953125,3713.685546875,,18758038133,11522051771,
2022-02-14,54210.5078125,3734.136962890625,416.50469970703125,54501.90234375,3773.13427734375,418.952399743785,53095.93359375,3616.965576171875,413.0134367060142,53643.4765625,3664.9150390625,417.35856606320857,26512476452,15484720712,123006300.0
2022-02-15,56723.4609375,4046.501708984375,423.2215576171875,56824.203125,4052.517578125,423.3923192839922,54089.21484375,3714.303955078125,420.4512984505421,54209.9296875,3734.455322265625,420.97310881351615,28914083678,17715273967,88482700.0
2022-02-16,55817.01171875,3971.308837890625,423.6958923339844,56727.37109375,4048.715576171875,425.0810073673593,55174.57421875,3878.97900390625,419.2748793852308,56727.37109375,4047.226806640625,421.16281193464056,25129984191,15683468031,84863600.0
2022-02-17,51520.1640625,3662.104248046875,414.6451416015625,56040.359375,4005.75244140625,423.6674254251265,51139.88671875,3636.200439453125,414.03797939947293,55785.5390625,3970.0751953125,420.4892261780721,33357146235,20156894679,102259100.0
2022-02-18,51065.515625,3553.61328125,411.96026611328125,51903.7734375,3724.2578125,416.16306397483254,50535.23046875,3520.711181640625,409.67386092511515,51538.109375,3665.7373046875,414.90125760400457,29735411327,20089157440,132642900.0
2022-02-19,51181.828125,3525.515380859375,,51560.34375,3605.4306640625,,50659.9609375,3453.667236328125,,51059.1953125,3552.523193359375,,17523040038,12468436759,
2022-02-20,49025.296875,3353.256591796875,,51178.9375,3525.586181640625,,48556.10546875,3297.353271484375,,51176.65625,3525.586181640625,,23396303076,14850493304,
2022-02-21,47300.640625,3283.6748046875,,50136.078125,3505.32470703125,,47118.8046875,3276.694580078125,,49014.875,3352.00244140625,,37355937889,23789067857,
2022-02-22,48882.18359375,3369.759765625,407.539306640625,48971.1484375,3372.582275390625,413.165176841679,46572.8671875,3200.728759765625,404.0195548968385,47292.33984375,3282.50390625,409.74033129363266,32548711248,20888098680,124391800.0
2022-02-23,47495.1328125,3298.680419921875,400.31011962890625,49640.87890625,3478.31689453125,411.04007897172494,47375.73046875,3295.01611328125,399.7408851031858,48881.23046875,3369.9482421875,410.4708444460045,27823593840,17042052480,132578000.0
2022-02-24,49097.75,3327.6953125,406.33447265625,49850.890625,3439.964111328125,406.77090224064665,44077.54296875,2954.8681640625,389.5801974301781,47472.203125,3295.88720703125,389.940684676783,59409997153,37544274418,213942900.0
2022-02-25,49855.390625,3514.719970703125,415.2997741699219,50587.7109375,3587.742919921875,415.38515500099464,48842.80859375,3305.466552734375,405.91697382718445,49099.203125,3328.168212890625,407.57722420936005,33749012947,21878709707,121804500.0
2022-02-26,49716.72265625,3535.79443359375,,50861.19921875,3622.643798828125,,49204.8515625,3489.894775390625,,49853.9453125,3515.297119140625,,22207549618,14906248928,
2022-02-27,48103.921875,3344.462158203125,,50573.35546875,3599.3798828125,,47591.73828125,3296.671630859375,,49708.5234375,3535.02197265625,,29913803536,20602598793,
2022-02-28,54715.02734375,3697.898193359375,414.2372131347656,55454.390625,3711.933837890625,415.7267018352962,47888.0625,3305.947265625,408.6113431476939,48099.09375,3343.658935546875,409.8731206825425,45210325366,24405363506,145615000.0
2022-03-01,56438.26171875,3782.28515625,407.92822265625,56810.515625,3837.81103515625,414.749481416835,54450.5625,3637.6826171875,405.20538804474745,54716.63671875,3698.6259765625,412.7287151395802,41327379553,23867548807,137785900.0
