Date,BTC-CAD,ETH-CAD,SPY
2018-04-06,-0.02495090173497383,-0.03302693758719899,-0.022285830589786282
2018-04-07,0.041403909778730874,0.040587621987224765,0.0
2018-04-08,0.016665829917590802,0.03983949385200192,0.0
2018-04-09,-0.04210039938470522,-0.011253851584612784,0.004928353737744251
2018-04-10,0.00047646159363012863,0.03019078017882837,0.015900395151560387
2018-04-11,0.018002488314885046,0.03777296171943667,-0.00524230084414401
2018-04-12,0.1338708573306704,0.146667182446232,0.008227044183144683
2018-04-13,0.002043138250126253,0.0007730657594717805,-0.0029329869807220854
2018-04-14,0.011433709897381128,0.017743878702382476,0.0
2018-04-15,0.042849833295140805,0.06018578335176761,0.0
2018-04-16,-0.035233056504212934,-0.04140492040020094,0.008221860999316322
2018-04-17,-0.020132230372138515,-0.01685065021752785,0.010698455786444683
2018-04-18,0.03866494738479842,0.04918857128277421,0.000740113853111346
2018-04-19,0.01917209760192451,0.08547077357575494,-0.005547415406566336
2018-04-20,0.07466205044837904,0.0925265152321979,-0.008479890112107258
2018-04-21,0.005624055254046079,-0.016765845575444693,0.0
2018-04-22,-0.010157935483871006,0.02751904235318925,0.0
2018-04-23,0.02070868001620596,0.03950023326425112,-0.00014972712955130252
2018-04-24,0.08355655204714574,0.09979219666526529,-0.013467154255499159
2018-04-25,-0.08633832644644335,-0.1295383354380587,0.0024715944869280193
2018-04-26,0.05187884590064007,0.0796944972293463,0.010165753916230313
2018-04-27,-0.03533697870336461,-0.02744442360570909,0.0009387663368616295
2018-04-28,0.04021677738949081,0.05663706435475224,0.0
2018-04-29,0.009045131387593441,0.009103570020769114,0.0
2018-04-30,-0.01956532745301187,-0.02812442813386784,-0.00769058693260416
2018-05-01,-0.01246074284142884,0.006211816039932927,0.00177691156088855
2018-05-02,0.016054286494410652,0.023351640403733054,-0.006717349651102267
2018-05-03,0.051965989061873996,0.13120156305549324,-0.002204160199895
2018-05-04,-0.0046558417623957515,0.00756536944896391,0.012946379801225927
2018-05-05,0.016224570913749625,0.0388174901908922,0.0
2018-05-06,-0.01955996575970409,-0.0281150627122857,0.0
2018-05-07,-0.027676248754534227,-0.04722062765974022,0.0033835929465078074
2018-05-08,-0.00931047675026797,0.004356184803212981,0.0
2018-05-09,0.0018292492678020356,-0.008645213735835156,0.009665637697948704
2018-05-10,-0.035746355478339153,-0.038799470483925735,0.009350638594725291
2018-05-11,-0.06507887696657633,-0.06403817487547925,0.0030517539600847243
2018-05-12,0.007510457819862815,0.009508711761334165,0.0
2018-05-13,0.0248737900296232,0.06824192854361422,0.0
2018-05-14,0.00043117378589507815,-0.002770888895428425,0.0004760976454498689
2018-05-15,-0.01795765637452018,-0.023986735898078093,-0.006887048356452263
2018-05-16,-0.023737348974412265,-0.009775297523887505,0.0042050024177053835
2018-05-17,-0.028714486644701998,-0.04462283665592903,-0.0008444036359115392
2018-05-18,0.02292751566057971,0.03589476863761942,-0.002500067538685924
2018-05-19,-0.0004593491193924937,0.0031151480601430137,0.0
2018-05-20,0.0321818122469395,0.02696711493574533,0.0
2018-05-21,-0.018828728447054854,-0.03023801560285344,0.007518304562301736
2018-05-22,-0.04211317922022462,-0.071015716932469,-0.0027801195793712985
2018-05-23,-0.058493500200892834,-0.09742838212000438,0.0027510890737911797
2018-05-24,0.007816658215272998,0.03515200702730503,-0.002048250426329057
2018-05-25,-0.007701591402506702,-0.01860547312870764,-0.0023826244201726743
2018-05-26,-0.016612041815140977,0.0009306045119319428,0.0
2018-05-27,0.0022182874718350565,-0.02435448951006136,0.0
2018-05-28,-0.030398243515860845,-0.09784988779741322,0.0
2018-05-29,0.05015172465519857,0.09875718631826058,-0.011501473888747782
2018-05-30,-0.01949265001875322,-0.020890685964467637,0.013344892746111059
2018-05-31,0.016230612026088886,0.036750003279414134,-0.006126008583604459
2018-06-01,0.006775416419013913,0.004616755499299741,0.009817910711643396
2018-06-02,0.01352523447172893,0.020282954285530952,0.0
2018-06-03,0.010437827168698455,0.04521685723378299,0.0
2018-06-04,-0.0290587760415294,-0.04335667117026365,0.004751190056638821
2018-06-05,0.017368239562840504,0.029029102218768754,0.0007276832155316271
2018-06-06,0.002881170118031351,-0.0033451844251668472,0.008361054873327056
2018-06-07,0.0059594686350732395,-0.00041835749910279496,-0.00010856173281836856
2018-06-08,-0.011534404857375335,-0.011382035496412146,0.002956740447139783
2018-06-09,-0.012188992121908604,-0.005847857624486585,0.0
2018-06-10,-0.0958314673386288,-0.11581844087167303,0.0
2018-06-11,0.019385793584214328,0.014487824712769992,0.001330085483188581
2018-06-12,-0.0449358360431894,-0.06632450187553474,0.001291768522822201
2018-06-13,-0.03842862985759665,-0.0420453158594748,-0.0031909064736368453
2018-06-14,0.0624354582474802,0.1000572759186833,0.0025178792087388047
2018-06-15,-0.026280891054452526,-0.048952001010335366,-0.0012756432222591485
2018-06-16,0.01449378329558848,0.017592540270934043,0.0
2018-06-17,-0.007994871823834737,0.001385485205340986,0.0
2018-06-18,0.03742038932754399,0.03803158435944898,-0.0020570570589091286
2018-06-19,0.010236631764543258,0.041923117845636515,-0.0038324233061077795
2018-06-20,0.0030872956307204102,-0.0010373264919975034,0.001705536753014325
2018-06-21,-0.0059372301677492745,-0.015637217913100354,-0.006268649450441144
2018-06-22,-0.09939318605866432,-0.12002806228659668,0.0018235054634734293
2018-06-23,0.012951021854044065,0.01868336811979776,0.0
2018-06-24,0.0024239151667313497,-0.034851104975214375,0.0
2018-06-25,0.013828106736808454,0.007279005230742985,-0.013613042829345168
2018-06-26,-0.0249582675399731,-0.05989565051598367,0.0022139642347205335
2018-06-27,0.012921927610061612,0.024703378185084057,-0.008284119743837581
2018-06-28,-0.04666958518661135,-0.05065560992374074,0.0057174365283125805
2018-06-29,0.04403589245145878,0.023190533144668457,0.0014400207264049225
2018-06-30,0.029863472557920767,0.043969199671433534,0.0
2018-07-01,-0.0019278657572987523,-0.0018615012830230926,0.0
2018-07-02,0.03883277879757352,0.050315202515647695,0.0021376448732153275
2018-07-03,-0.016232862525121905,-0.02686718828199941,-0.0035313130378293867
2018-07-04,0.009946660017046582,0.0062681242294293504,0.0
2018-07-05,0.006533682117923156,0.015412062389633885,0.00815788235017978
2018-07-06,0.0006613417478724681,-0.00533017491426635,0.008458430392295435
2018-07-07,0.02748633912185272,0.03723117336089676,0.0
2018-07-08,-0.010978813437049317,-0.004027297158719523,0.0
2018-07-09,-0.003527076852070432,-0.024236427269085037,0.009004487007747697
2018-07-10,-0.058861902090666884,-0.08649531612665673,0.003598178528602558
2018-07-11,0.015150817861463217,0.03284497503646322,-0.00731427121582684
2018-07-12,-0.02889390341667908,-0.03974473650241306,0.009065816798947246
2018-07-13,0.0007987344102691196,0.008501484989430708,0.0007875430657020566
2018-07-14,0.0061028772781075435,0.004743911004610135,0.0
2018-07-15,0.013307584552055829,0.031562674805329705,0.0
2018-07-16,0.05847206620707168,0.06686063510224338,-0.0008940921144131586
2018-07-17,0.09138186598762799,0.04756237280965814,0.004045280017132891
2018-07-18,0.004201186941401591,-0.043366130368213684,0.0021035585590005734
2018-07-19,0.01980524174841114,-0.01614026849547845,-0.0037714878293255705
2018-07-20,-0.023344494956057504,-0.04832628248437343,-0.0011429452569327037
2018-07-21,0.008860379197439094,0.0260440909247317,0.0
2018-07-22,-0.002009468373052603,-0.007899891730175468,0.0
2018-07-23,0.04316825317385886,-0.01563978418935741,0.0018592355426283458
2018-07-24,0.09082518474744772,0.06164288563007392,0.005031946138674082
2018-07-25,-0.03688270619782963,-0.022523958629115937,0.008522568290588062
2018-07-26,-0.026076678157507915,-0.01586275430639028,-0.002359116810797035
2018-07-27,0.025662270098078865,0.010968450226944704,-0.00677580939344935
2018-07-28,0.003323964862828266,-0.005893555905530645,0.0
2018-07-29,0.00428780194337719,0.0005732859371547772,0.0
2018-07-30,-0.007440418530591519,-0.02331134977386551,-0.005223802273553679
2018-07-31,-0.049485854350874825,-0.05137038641800329,0.004929285987423482
2018-08-01,-0.021495385038398318,-0.03172944783990017,-0.0016705580129157127
2018-08-02,-0.005742845040922706,-0.017502623903777326,0.005447344838551249
2018-08-03,-0.020184592296742965,0.010946898732696386,0.004285043977477754
2018-08-04,-0.054011190869302506,-0.026323243288549292,0.0
2018-08-05,0.00700081082051951,0.009954956852160635,0.0
2018-08-06,-0.017640782378540276,-0.010539730446690876,0.0036675554897673823
2018-08-07,-0.024170165783115483,-0.0607812236220171,0.003302081387968281
2018-08-08,-0.06895650430770495,-0.06480502368946894,-0.0004201625598171388
2018-08-09,0.043617417370978684,0.02713591079832134,-0.001366461568695021
2018-08-10,-0.0514602274968079,-0.07919449764222519,-0.006699852943804041
2018-08-11,0.01795067143329221,-0.036100772920799384,0.0
2018-08-12,0.004970174584715936,-0.007212082866922986,0.0
2018-08-13,-0.005336514889641264,-0.10472569973024559,-0.00374357775132772
2018-08-14,-0.02108722888333614,-0.031885154872838384,0.006380852510396995
2018-08-15,0.024097081029317513,0.018816581483984463,-0.007467639666186909
2018-08-16,0.005606558238338666,0.021597923793756246,0.008091657285694387
2018-08-17,0.0305293184707085,0.08736061664309691,0.003520150229019414
2018-08-18,-0.023838161177929695,-0.06308259193458055,0.0
2018-08-19,0.013123628236802132,0.01728864911339345,0.0
2018-08-20,-0.031773110164183826,-0.08947831806959072,0.0021402624414821325
2018-08-21,0.02809602131116118,0.027338182894695917,0.0023452877170275777
2018-08-22,-0.01922872411978671,-0.039526481768676236,-0.000593530972043399
2018-08-23,0.03173724673000633,0.02814762758427758,-0.0013286074313859642
2018-08-24,0.022354151145327794,0.01523207277622518,0.00601874462697527
2018-08-25,0.006433151069834997,-0.011736356538330384,0.0
2018-08-26,-0.009031486046926829,-0.01666518730220834,0.0
2018-08-27,0.02234327893689647,0.03366484912593548,0.007895613579718352
2018-08-28,0.02787737091913356,0.03526664838778171,0.0004832028610894934
2018-08-29,-0.008305316495221593,-0.025598742644230565,0.005380346136780512
2018-08-30,-0.0035655440139357175,-0.011833761825076339,-0.00404820408662554
2018-08-31,0.01231077496731503,-0.0001163920547657682,3.4738659299815566e-05
2018-09-01,0.02211972431602538,0.04359302979462254,0.0
2018-09-02,0.012987180723734948,-0.0013725271639561942,0.0
2018-09-03,0.0006289725937813628,-0.01503320923944429,0.0
2018-09-04,0.020501256692055936,-0.005885739473697527,-0.0017222711228734866
2018-09-05,-0.07719920503546018,-0.18680453316541068,-0.0026915480931093416
2018-09-06,-0.04034648201185831,-0.010687170699322013,-0.003010113389611213
2018-09-07,-0.00973711805229438,-0.056736178498297374,-0.0019430845515228112
2018-09-08,-0.0372796522202421,-0.08863605574888467,0.0
2018-09-09,0.01356608124262837,-0.0036752340850151333,0.0
2018-09-10,0.0035856524478894425,-0.00020061207272836779,0.0017381429363738654
2018-09-11,-0.0085530806919758,-0.06773516482029263,0.0032974889129500085
2018-09-12,-0.00023605766666456862,-0.014380084123145065,0.00024185684558353238
2018-09-13,0.026372897115004124,0.1532095127888058,0.005914896434626948
2018-09-14,0.0021381868977272678,0.004720106041347094,0.00017161358497830292
2018-09-15,0.004681622741735447,0.05348312917597742,0.0
2018-09-16,-0.0035182935812519966,-0.010684682612598917,0.0
2018-09-17,-0.03495287898932964,-0.10180067058080977,-0.00529419334594361
2018-09-18,0.007354803751276062,0.05383759110447861,0.005426223877724512
2018-09-19,0.00017193391025926985,-0.004114560958496272,0.0010655919558384408
2018-09-20,0.018218671553870136,0.0688911078795107,0.008103988171231702
2018-09-21,0.03402828800219804,0.09899640261113851,-0.0009133750407112062
2018-09-22,-0.0019257193674447892,-0.024754250476404338,0.0
2018-09-23,-0.0020028526089814758,0.01568964061023781,0.0
2018-09-24,-0.014704669633301415,-0.061500001547087346,-0.003322344708706293
2018-09-25,-0.022117376520899734,-0.04424889722647318,-0.0009276649376684931
2018-09-26,0.013709617825636844,-0.006103808730509752,-0.002992165171637251
2018-09-27,0.028132867839444353,0.05874663675160208,0.002793821425997045
2018-09-28,-0.0141890668447896,-0.03576134367626005,0.00010325595770477314
2018-09-29,-0.006347060736066945,0.04151487718425195,0.0
2018-09-30,-0.0019709225644692907,-0.00031816177368404475,0.0
2018-10-01,-0.008033177898002508,-0.011532468645632177,0.0034744032433537964
2018-10-02,-0.004232533323955234,-0.014698384472219717,-0.0005827976925597556
2018-10-03,-0.0035157119049402663,-0.02491035046062895,0.0005485881616775767
2018-10-04,0.014766858376267011,0.011201252059492184,-0.007815661583965072
2018-10-05,0.009067624198590973,0.026365201720723874,-0.005596726689123477
2018-10-06,-0.005159758619209476,-0.010900706698489637,0.0
2018-10-07,0.0020930110392369805,0.004308148146287438,0.0
2018-10-08,0.008128425746227741,0.014538179657241468,0.0
2018-10-09,-0.0030751850747090526,-0.007179614664941547,-0.0014591697902075484
2018-10-10,0.0006664798477631351,-0.0004532965867521943,-0.03166351853027194
2018-10-11,-0.051999805583368586,-0.16241598538689972,-0.022026392663163863
2018-10-12,0.0035364457737694366,0.03876894084984839,0.013888410451261768
2018-10-13,0.0018183930996198416,0.015829021252415698,0.0
2018-10-14,-0.00041452765116289925,-0.021821276179089577,0.0
2018-10-15,0.045768574523024075,0.0686041972152227,-0.005617141629897238
2018-10-16,-0.00402944523574611,-0.0019886231216318384,0.021866125773227107
2018-10-17,-0.0008939303718537017,-0.007558981567348022,0.0001782872253319745
2018-10-18,-0.006487738954589539,-0.014186806508643013,-0.014441239257576233
2018-10-19,0.0010986504896368654,0.004697574155538842,-0.0005427253047213254
2018-10-20,0.0036780351074070516,0.00835924073190153,0.0
2018-10-21,-0.0035675956154294086,-0.0022067398788095938,0.0
2018-10-22,0.0007419612420545008,-0.005743151889344711,-0.004488353618871788
2018-10-23,-0.0017633686739695342,0.00010686962761763397,-0.005091119682519629
2018-10-24,0.0009092941085742101,-0.004551177832036735,-0.030298366116964348
2018-10-25,-0.0016271344478574479,-0.004179069078787956,0.017940355596651525
2018-10-26,0.0034694099557472935,0.0067283452764475005,-0.01758725253376603
2018-10-27,0.0008695556207505284,0.00433283543381946,0.0
2018-10-28,-0.0009050958735438153,0.003819682378841671,0.0
2018-10-29,-0.02121659435435108,-0.0370861785326293,-0.005540305123365008
2018-10-30,-0.000736801181137059,0.0005695286275630984,0.01481862385392696
2018-10-31,0.0006845678495013274,0.0024346357079747527,0.010680594137359334
2018-11-01,0.004072177669482979,0.0021125610499717062,0.01064216729457823
2018-11-02,0.004102807552928134,0.011313858301079449,-0.005923066945251243
2018-11-03,-0.004254630017988759,-0.0022378979154996648,0.0
2018-11-04,0.0007447404243230427,0.03481901432474066,0.0
2018-11-05,0.0076609672409586604,0.008570091158831783,0.005516901448203715
2018-11-06,0.0073862118090046724,0.045750970398382496,0.006327732450715606
2018-11-07,0.010456167015792994,-0.006048469513763366,0.021409240892862114
2018-11-08,-0.009827730321827488,-0.02094711474457145,-0.0018149693982012494
2018-11-09,-0.0054311682681355,-0.005040574452862989,-0.009768512466404977
2018-11-10,0.003636538729982375,0.011645666263850885,0.0
2018-11-11,-0.0010346038128223878,-0.006959631399071076,0.0
2018-11-12,-0.0027706133273670552,-0.0008877067877447464,-0.018684905149954578
2018-11-13,-0.0029383020247090164,-0.018143558133688398,-0.0018711066990900749
2018-11-14,-0.09570506052701155,-0.12103755721675225,-0.006836747693976686
2018-11-15,-0.021689369539547698,-0.009283114951151195,0.01043655004160371
2018-11-16,-0.014760793408148842,-0.03302512640844235,0.0026006361362405084
2018-11-17,-0.003877878853151717,-0.006784975841950924,0.0
2018-11-18,0.012591490470227562,0.017752216934410647,0.0
2018-11-19,-0.1321988223695636,-0.15603077876681637,-0.01691430607496114
2018-11-20,-0.07684145928060171,-0.11737954572315279,-0.018506560761690327
2018-11-21,0.027844295484346082,0.042808307910903176,0.003407881794471601
2018-11-22,-0.05419041247905565,-0.07591037629274855,0.0
2018-11-23,-0.0008609339802518878,-0.023539106582871727,-0.006678844184486277
2018-11-24,-0.10698680432660723,-0.07919933922167055,0.0
2018-11-25,0.032228164602671416,0.024986170072768488,0.0
2018-11-26,-0.05559356629909373,-0.06773907631026965,0.016144203078690023
2018-11-27,0.014060863407042712,0.01853047128207863,0.0033643758831796156
2018-11-28,0.11268180100548042,0.11135745973267697,0.023025163394507997
2018-11-29,0.005066093338795596,-0.03995051176612896,-0.002184795420208885
2018-11-30,-0.060217039662757155,-0.03624915136084905,0.006095123727123841
2018-12-01,0.04971585803136547,0.04885856363647623,0.0
2018-12-02,-0.02073804011784286,-0.021925789264278128,0.0
2018-12-03,-0.06341783825012215,-0.06816519562303813,0.013241776197408184
2018-12-04,0.020748142725196317,0.016446710291763367,-0.032402501196968636
2018-12-05,-0.04354067212760926,-0.06263227560189444,0.0
2018-12-06,-0.060189743866701506,-0.10279139808519566,-0.001517517944577329
2018-12-07,-0.03376753193691495,0.011439703354397146,-0.023235554732718544
2018-12-08,0.01642648310549455,-0.012164949238238965,0.0
2018-12-09,0.039769807624792985,0.032397102904117014,0.0
2018-12-10,-0.02566472368449202,-0.031151043619212837,0.0018969739894936222
2018-12-11,-0.023350185556221703,-0.030942294812062898,0.0002272651560630834
2018-12-12,0.015928028607839817,0.016245500208366792,0.005035095372987186
2018-12-13,-0.04977794960145043,-0.0448359166728326,-0.00033882436917676007
2018-12-14,-0.019014267875518964,-0.023321086802004398,-0.018464813127860746
2018-12-15,-0.0017650714338035556,0.0015718036572056615,0.0
2018-12-16,0.005018163226016226,0.009777470232318564,0.0
2018-12-17,0.09244179082515469,0.1181952411021796,-0.019618434981768962
2018-12-18,0.04601854313882314,0.06657742092768726,-0.0010964568152936893
2018-12-19,0.014556509492063663,0.0025893993604757526,-0.014975676033368357
2018-12-20,0.10577775868794004,0.14976093478597075,-0.016277952843996246
2018-12-21,-0.050489907635014375,-0.05078001070242488,-0.02048959019167418
2018-12-22,0.030344327250198866,0.06649259662695672,0.0
2018-12-23,-0.004159179306314598,0.11953574244575571,0.0
2018-12-24,0.020888678244977754,0.07347002069284314,-0.026422861650518437
2018-12-25,-0.0660958962849788,-0.07568442573215939,0.0
2018-12-26,0.009988404894564207,0.014593735926687446,0.050524753010589896
2018-12-27,-0.049273546173800975,-0.1129494379699798,0.007677284013124508
2018-12-28,0.07480677687735415,0.18205033042627905,-0.0012898135484977757
2018-12-29,-0.026379162126496936,0.0026976448410978016,0.0
2018-12-30,0.011327451445745318,0.012745163777377444,0.0
2018-12-31,-0.03059270498547062,-0.04514290353152983,0.008758761646546764
2019-01-01,0.025493400610280492,0.0543841106288947,0.0
2019-01-02,0.026623099413868978,0.10171939115254114,0.0010403090128638937
2019-01-03,-0.03808444520767573,-0.049043535501026025,-0.023862820024580622
2019-01-04,-0.0023100769163376667,0.02850600689720717,0.03349593653626082
2019-01-05,-0.003379694523534149,0.006700804973300389,0.0
2019-01-06,0.05979897841865012,0.013168800843246675,0.0
2019-01-07,-0.01792228786609318,-0.0435127069971617,0.007884577411611415
2019-01-08,-0.0024450219009265473,-0.012627492415546615,0.009395270643220766
2019-01-09,-0.0015264658283176136,0.0003144901509422038,0.0046736095948867185
2019-01-10,-0.0863607767129364,-0.1452383545411503,0.0035274932265991765
2019-01-11,0.004505660495384145,-0.006184342711200941,0.0003862603955735455
2019-01-12,-0.0072855389576341745,-0.012617315310177069,0.0
2019-01-13,-0.029462590905718677,-0.07186870784705524,0.0
2019-01-14,0.04385799183329153,0.1049282324847014,-0.006100962835142276
2019-01-15,-0.021583615448587334,-0.05571508273539583,0.01146062750223309
2019-01-16,0.006684230163962912,0.012391842467641911,0.0024200716827247337
2019-01-17,0.0080026145131471,0.0031271002564641215,0.007586882591460675
2019-01-18,-0.0071492207437340305,-0.023565788289879652,0.013309869257793538
2019-01-19,0.019336253530036318,0.02899554387956438,0.0
2019-01-20,-0.03340904182361637,-0.03971351423280367,0.0
2019-01-21,-0.004999276140941311,-0.01747929914592583,0.0
2019-01-22,0.012587888654604695,0.018200051498122205,-0.013510379479739432
2019-01-23,-0.00655256813964078,-0.012054169406126691,0.002092233585169412
2019-01-24,0.004934540754337746,-0.0002231614519554448,0.0005315033246573453
2019-01-25,-0.010245295119389097,-0.018248397324620136,0.008461407912753405
2019-01-26,0.0006380117268136587,0.0008380188353860341,0.0
2019-01-27,-0.004633276146827403,-0.02598012343093481,0.0
2019-01-28,-0.028806099712788025,-0.05731403433149718,-0.0076002038313729425
2019-01-29,-0.0057737268164265165,-0.008644857164908704,-0.00132705910784503
2019-01-30,0.0013536961849478502,0.021458812953380813,0.01583059147149113
2019-01-31,-0.009124297412688387,-0.017927309416538417,0.0087825293940067
2019-02-01,0.0063424603820725345,0.002756593828664222,0.00048150133658464433
2019-02-02,0.009494286724637702,0.02621025815051925,0.0
2019-02-03,-0.016216790159998773,-0.026616208619280046,0.0
2019-02-04,-1.6894307597548064e-05,0.004452201013868562,0.007035819600633264
2019-02-05,0.0027913741588483365,-0.0028016728691713233,0.004191811011769131
2019-02-06,-0.0085175709373706,-0.016895889014291288,-0.0013184062621447445
2019-02-07,0.003121279552528833,0.0036531449169221464,-0.009532732308054959
2019-02-08,0.07579497425584947,0.13793144660494483,0.0012216353193130747
2019-02-09,0.0011702157427313509,0.0013316479924394553,0.0
2019-02-10,0.005087914535056859,0.0449234781808745,0.0
2019-02-11,-0.00925221879329663,-0.02607963325530127,0.0005545941908526864
2019-02-12,-0.0042075606519993425,0.00484644493019637,0.012859365933922895
