Date,BTC-CAD,ETH-CAD,SPY
2020-04-03,9566.9521484375,201.8865966796875,229.44561767578125
2020-04-04,9763.8037109375,206.46348571777344,
2020-04-05,9680.4833984375,204.62001037597656,
2020-04-06,10261.4140625,238.67237854003903,244.8566436767578
2020-04-07,10058.51953125,231.408203125,245.10623168945312
2020-04-08,10271.8447265625,241.79510498046875,253.3340759277344
2020-04-09,10215.017578125,238.9450225830078,257.1890563964844
2020-04-10,9579.7666015625,221.0408172607422,
2020-04-11,9570.8212890625,220.7667236328125,
2020-04-12,9736.3916015625,225.06455993652344,
2020-04-13,9496.7373046875,216.8206787109375,254.84088134765625
2020-04-14,9498.083984375,218.7620849609375,262.3569641113281
2020-04-15,9378.7919921875,216.44415283203125,256.7823181152344
2020-04-16,9992.0078125,241.7093048095703,258.02117919921875
2020-04-17,9934.9775390625,240.3017425537109,264.9916687011719
2020-04-18,10161.0576171875,261.6880187988281,
2020-04-19,10102.0048828125,255.19081115722656,
2020-04-20,9721.1455078125,243.37921142578125,260.3230895996094
2020-04-21,9763.935546875,245.13380432128903,252.4188537597656
2020-04-22,10096.2783203125,259.03082275390625,258.02117919921875
2020-04-23,10451.1630859375,260.27410888671875,258.0026550292969
2020-04-24,10642.806640625,266.7247314453125,261.5988464355469
2020-04-25,10669.6357421875,275.57391357421875,
2020-04-26,10836.6767578125,278.4248962402344,
2020-04-27,10941.6015625,276.8169250488281,265.37066650390625
2020-04-28,10917.1171875,277.4571228027344,264.15045166015625
2020-04-29,12211.4658203125,301.0440673828125,271.0653991699219
2020-04-30,12083.2373046875,289.7140808105469,268.54168701171875
2020-05-01,12644.259765625,305.5514221191406,261.4325256347656
2020-05-02,12820.8837890625,307.1293640136719,
2020-05-03,12576.126953125,298.1434631347656,
2020-05-04,12551.24609375,293.1610412597656,262.1535949707031
2020-05-05,12642.5615234375,290.3629455566406,264.5756225585937
2020-05-06,13128.228515625,289.0235900878906,262.7821655273437
2020-05-07,13904.5908203125,296.6177673339844,265.9530639648437
2020-05-08,13795.9736328125,298.5396423339844,270.3536682128906
2020-05-09,13448.2451171875,296.6104736328125,
2020-05-10,12194.486328125,262.6498107910156,
2020-05-11,12061.869140625,260.6962890625,270.4091186523437
2020-05-12,12397.9375,266.5785217285156,265.0193786621094
2020-05-13,13062.2001953125,280.6802673339844,260.3322448730469
2020-05-14,13659.9638671875,284.8116760253906,263.4477844238281
2020-05-15,13162.552734375,276.0333557128906,264.6588134765625
2020-05-16,13228.951171875,283.1122741699219,
2020-05-17,13627.9384765625,291.92657470703125,
2020-05-18,13559.828125,299.069580078125,272.7203063964844
